STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
JA000047759,"KYOTO, JA",35.017,135.733,46,2/20/2010,42,"H,,S",49,",,S",30,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/21/2010,42,"H,,S",53,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,2/22/2010,51,"H,,S",61,",,S",33,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/23/2010,53,"H,,S",66,",,S",44,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/24/2010,58,"H,,S",71,",,S",43,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/25/2010,62,"H,,S",72,",,S",48,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/26/2010,57,"H,,S",61,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,2/27/2010,50,"H,,S",57,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,2/28/2010,45,"H,,S",53,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/1/2010,52,"H,,S",58,",,S",38,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/2/2010,49,"H,,S",57,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/3/2010,48,"H,,S",56,",,S",42,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/4/2010,51,"H,,S",53,",,S",44,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/5/2010,54,"H,,S",61,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/6/2010,49,"H,,S",54,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/7/2010,43,"H,,S",46,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/8/2010,44,"H,,S",53,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/9/2010,40,"H,,S",44,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/10/2010,40,"H,,S",49,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/11/2010,42,"H,,S",51,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/12/2010,52,"H,,S",60,",,S",34,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/13/2010,50,"H,,S",62,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/14/2010,52,"H,,S",63,",,S",38,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/15/2010,57,"H,,S",61,",,S",45,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/16/2010,49,"H,,S",63,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/17/2010,44,"H,,S",53,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/18/2010,47,"H,,S",58,",,S",37,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/19/2010,48,"H,,S",56,",,S",41,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/20/2010,66,"H,,S",76,",,S",40,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/21/2010,46,"H,,S",60,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/22/2010,49,"H,,S",58,",,S",36,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/23/2010,46,"H,,S",48,",,S",45,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/24/2010,47,"H,,S",,,45,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/25/2010,42,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/26/2010,40,"H,,S",51,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/27/2010,47,"H,,S",55,",,S",32,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/28/2010,46,"H,,S",58,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/29/2010,37,"H,,S",49,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,3/30/2010,42,"H,,S",51,",,S",33,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/31/2010,52,"H,,S",59,",,S",36,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/1/2010,58,"H,,S",,,49,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/2/2010,46,"H,,S",56,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/3/2010,44,"H,,S",56,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/4/2010,56,"H,,S",65,",,S",35,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/5/2010,58,"H,,S",68,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/6/2010,62,"H,,S",73,",,S",47,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/7/2010,47,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/8/2010,53,"H,,S",63,",,S",40,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/9/2010,57,"H,,S",63,",,S",46,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/10/2010,65,"H,,S",74,",,S",54,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/11/2010,61,"H,,S",69,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/12/2010,58,"H,,S",63,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/13/2010,55,"H,,S",67,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/14/2010,48,"H,,S",56,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/15/2010,46,"H,,S",51,",,S",42,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/16/2010,48,"H,,S",51,",,S",43,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/17/2010,49,"H,,S",60,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/18/2010,57,"H,,S",66,",,S",40,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/19/2010,62,"H,,S",71,",,S",50,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/20/2010,60,"H,,S",62,",,S",54,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/21/2010,57,"H,,S",68,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/22/2010,53,"H,,S",56,",,S",49,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/23/2010,49,"H,,S",57,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/24/2010,48,"H,,S",60,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/25/2010,54,"H,,S",67,",,S",38,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/26/2010,62,"H,,S",70,",,S",43,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/27/2010,57,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/28/2010,61,"H,,S",71,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/29/2010,55,"H,,S",65,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,4/30/2010,54,"H,,S",65,",,S",44,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/1/2010,59,"H,,S",69,",,S",44,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/2/2010,62,"H,,S",74,",,S",48,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/3/2010,69,"H,,S",80,",,S",50,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/4/2010,71,"H,,S",82,",,S",60,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/5/2010,74,"H,,S",88,",,S",60,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/6/2010,73,"H,,S",84,",,S",65,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/7/2010,59,"H,,S",68,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/8/2010,67,"H,,S",78,",,S",48,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/9/2010,67,"H,,S",80,",,S",56,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/10/2010,62,"H,,S",68,",,S",57,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/11/2010,59,"H,,S",63,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/12/2010,55,"H,,S",65,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/13/2010,55,"H,,S",65,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/14/2010,54,"H,,S",64,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/15/2010,62,"H,,S",74,",,S",46,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/16/2010,67,"H,,S",78,",,S",53,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/17/2010,71,"H,,S",83,",,S",56,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/18/2010,71,"H,,S",81,",,S",61,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/19/2010,68,"H,,S",71,",,S",64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/20/2010,68,"H,,S",78,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/21/2010,73,"H,,S",87,",,S",56,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/22/2010,74,"H,,S",87,",,S",60,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/23/2010,63,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/24/2010,65,"H,,S",73,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/25/2010,69,"H,,S",82,",,S",59,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/26/2010,61,"H,,S",67,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/27/2010,57,"H,,S",66,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/28/2010,58,"H,,S",67,",,S",52,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/29/2010,61,"H,,S",75,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,5/30/2010,65,"H,,S",77,",,S",50,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/31/2010,68,"H,,S",79,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/1/2010,67,"H,,S",80,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/2/2010,71,"H,,S",83,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/3/2010,67,"H,,S",83,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/4/2010,72,"H,,S",84,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/5/2010,72,"H,,S",86,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/6/2010,74,"H,,S",83,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/7/2010,73,"H,,S",77,",,S",66,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/8/2010,69,"H,,S",75,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/9/2010,72,"H,,S",84,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/10/2010,75,"H,,S",90,",,S",62,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/11/2010,78,"H,,S",90,",,S",63,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/12/2010,78,"H,,S",91,",,S",67,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/13/2010,68,"H,,S",75,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/14/2010,72,"H,,S",79,",,S",65,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/15/2010,72,"H,,S",76,",,S",69,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/16/2010,74,"H,,S",83,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/17/2010,81,"H,,S",92,",,S",66,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/18/2010,73,"H,,S",79,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/19/2010,78,"H,,S",84,",,S",71,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/20/2010,76,"H,,S",82,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/21/2010,77,"H,,S",83,",,S",71,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/22/2010,78,"H,,S",86,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/23/2010,72,"H,,S",80,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/24/2010,76,"H,,S",89,",,S",63,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/25/2010,75,"H,,S",80,",,S",66,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/26/2010,76,"H,,S",80,",,S",71,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/27/2010,81,"H,,S",90,",,S",74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/28/2010,83,"H,,S",93,",,S",77,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/29/2010,78,"H,,S",86,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,6/30/2010,81,"H,,S",91,",,S",74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/1/2010,82,"H,,S",91,",,S",74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/2/2010,80,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/3/2010,77,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/4/2010,78,"H,,S",86,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/5/2010,82,"H,,S",91,",,S",72,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/6/2010,80,"H,,S",89,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/7/2010,76,"H,,S",89,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/8/2010,83,"H,,S",93,",,S",70,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/9/2010,73,"H,,S",80,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/10/2010,80,"H,,S",89,",,S",70,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/11/2010,79,"H,,S",,,74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/12/2010,78,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/13/2010,76,"H,,S",81,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/14/2010,76,"H,,S",78,",,S",73,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/15/2010,79,"H,,S",87,",,S",74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/16/2010,80,"H,,S",94,",,S",75,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/17/2010,83,"H,,S",93,",,S",74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/18/2010,83,"H,,S",91,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/19/2010,85,"H,,S",94,",,S",75,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/20/2010,86,"H,,S",95,",,S",76,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/21/2010,86,"H,,S",97,",,S",76,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/22/2010,88,"H,,S",99,",,S",77,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/23/2010,87,"H,,S",99,",,S",79,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/24/2010,85,"H,,S",99,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/25/2010,87,"H,,S",98,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/26/2010,87,"H,,S",98,",,S",79,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/27/2010,86,"H,,S",96,",,S",79,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/28/2010,82,"H,,S",92,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,7/29/2010,79,"H,,S",,,74,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/30/2010,85,"H,,S",93,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/31/2010,85,"H,,S",94,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/1/2010,87,"H,,S",95,",,S",79,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/2/2010,89,"H,,S",98,",,S",81,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/3/2010,88,"H,,S",97,",,S",81,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/4/2010,87,"H,,S",96,",,S",82,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/5/2010,88,"H,,S",95,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/6/2010,86,"H,,S",96,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/7/2010,85,"H,,S",93,",,S",77,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/8/2010,85,"H,,S",94,",,S",80,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/9/2010,83,"H,,S",91,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/10/2010,80,"H,,S",89,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/11/2010,85,"H,,S",94,",,S",75,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/12/2010,79,"H,,S",83,",,S",76,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/13/2010,85,"H,,S",92,",,S",76,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/14/2010,85,"H,,S",90,",,S",80,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/15/2010,86,"H,,S",94,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/16/2010,86,"H,,S",96,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/17/2010,86,"H,,S",97,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/18/2010,88,"H,,S",98,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/19/2010,88,"H,,S",97,",,S",80,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/20/2010,88,"H,,S",98,",,S",81,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/21/2010,86,"H,,S",95,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/22/2010,87,"H,,S",97,",,S",79,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/23/2010,88,"H,,S",99,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/24/2010,88,"H,,S",98,",,S",80,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/25/2010,87,"H,,S",97,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/26/2010,87,"H,,S",96,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/27/2010,86,"H,,S",96,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,8/28/2010,87,"H,,S",97,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/29/2010,87,"H,,S",98,",,S",79,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/30/2010,87,"H,,S",97,",,S",80,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,8/31/2010,88,"H,,S",99,",,S",80,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/1/2010,87,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/2/2010,85,"H,,S",,,78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/3/2010,87,"H,,S",97,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/4/2010,88,"H,,S",101,",,S",79,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/5/2010,86,"H,,S",100,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/6/2010,86,"H,,S",97,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/7/2010,83,"H,,S",94,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/8/2010,79,"H,,S",87,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/9/2010,79,"H,,S",91,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/10/2010,83,"H,,S",94,",,S",70,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/11/2010,86,"H,,S",95,",,S",75,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/12/2010,87,"H,,S",96,",,S",78,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/13/2010,80,"H,,S",91,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/14/2010,77,"H,,S",84,",,S",72,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/15/2010,75,"H,,S",84,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/16/2010,74,"H,,S",85,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/17/2010,76,"H,,S",88,",,S",65,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/18/2010,78,"H,,S",89,",,S",67,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/19/2010,80,"H,,S",91,",,S",70,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/20/2010,79,"H,,S",85,",,S",73,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/21/2010,81,"H,,S",90,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/22/2010,83,"H,,S",92,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/23/2010,68,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/24/2010,70,"H,,S",75,",,S",64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/25/2010,68,"H,,S",79,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/26/2010,71,"H,,S",81,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/27/2010,71,"H,,S",83,",,S",64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/28/2010,71,"H,,S",81,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,9/29/2010,68,"H,,S",77,",,S",62,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,9/30/2010,63,"H,,S",67,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/1/2010,70,"H,,S",82,",,S",59,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/2/2010,75,"H,,S",83,",,S",62,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/3/2010,71,"H,,S",78,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/4/2010,67,"H,,S",75,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/5/2010,66,"H,,S",79,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/6/2010,67,"H,,S",78,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/7/2010,71,"H,,S",82,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/8/2010,71,"H,,S",81,",,S",62,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/9/2010,67,"H,,S",69,",,S",64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/10/2010,71,"H,,S",80,",,S",65,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/11/2010,71,"H,,S",,,64,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/12/2010,72,"H,,S",83,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/13/2010,70,"H,,S",79,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/14/2010,70,"H,,S",78,",,S",60,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/15/2010,67,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/16/2010,66,"H,,S",77,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/17/2010,64,"H,,S",75,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/18/2010,66,"H,,S",76,",,S",56,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/19/2010,70,"H,,S",,,58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/20/2010,70,"H,,S",74,",,S",66,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/21/2010,67,"H,,S",72,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/22/2010,65,"H,,S",73,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/23/2010,67,"H,,S",76,",,S",58,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/24/2010,65,"H,,S",72,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/25/2010,66,"H,,S",71,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/26/2010,53,"H,,S",66,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/27/2010,55,"H,,S",61,",,S",46,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/28/2010,56,"H,,S",,,52,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/29/2010,62,"H,,S",67,",,S",53,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/30/2010,60,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,10/31/2010,61,"H,,S",67,",,S",56,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/1/2010,56,"H,,S",,,,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/2/2010,56,"H,,S",65,",,S",47,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/3/2010,52,"H,,S",63,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/4/2010,53,"H,,S",,,43,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/5/2010,55,"H,,S",67,",,S",43,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/6/2010,56,"H,,S",68,",,S",46,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/7/2010,59,"H,,S",66,",,S",48,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/8/2010,60,"H,,S",68,",,S",53,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/9/2010,52,"H,,S",62,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/10/2010,49,"H,,S",60,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/11/2010,52,"H,,S",63,",,S",39,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/12/2010,56,"H,,S",,,46,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/13/2010,57,"H,,S",62,",,S",49,",,S"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/14/2010,59,"H,,S",66,",,S",,
JA000047759,"KYOTO, JA",35.017,135.733,46,11/15/2010,50,"H,,S",59,",,S",,
